OrderID,OrderDate,CustomerName,Product,Quantity,Price,Discount,Total
O022119,March 5 2023,John,,1,500,,500
O022120,2023-01-01,,Laptop,2,200,0.1,400
O022121,March 5 2023,,Shoes,,abc,0.1,0
O022122,,John,Laptop,2,,,0
O022123,,Sita,Shoes,,500,,0
O022124,01/02/2023,,,3,100,0.2,300
O022125,,Sita,Laptop,,200,0,0
O022126,March 5 2023,,Shoes,,abc,,0
O022127,01/02/2023,Ram,Laptop,2,,0.2,0
O022128,,,Shoes,1,200,,200
O022129,,Ram,Laptop,,abc,0.1,0
O022130,,John,,2,100,0,200
O022131,2023-01-01,Sita,,,500,0.2,0
,2023-01-01,,,2,500,0,1000
O022133,2023-01-01,,Phone,3,500,0,1500
O022134,,Sita,Laptop,,500,,0
O022135,March 5 2023,,Shoes,2,500,0.2,1000
O022136,2023-01-01,Sita,TV,,100,,0
O022137,,,Laptop,,abc,,0
O022138,,,TV,1,500,0,500
O022139,,,,,500,0.1,0
O022140,,,Shoes,,,0,0
O022141,2023-01-01,,Laptop,,100,0.2,0
O022142,,John,,2,abc,,0
O022143,,John,Shoes,1,200,0,200
O022144,,John,,1,,0,0
O022145,2023-01-01,,Phone,1,200,,200
O022146,March 5 2023,,TV,,200,0.1,0
O022147,March 5 2023,Ram,TV,,,0.1,0
O022148,,John,Phone,,200,0.2,0
O022149,,,,2,500,,1000
O022150,,Ram,,1,abc,0.2,0
O022151,March 5 2023,Sita,Laptop,3,100,0,300
O022152,,Sita,,,,,0
,,Sita,,2,200,0.1,400
,March 5 2023,John,,3,200,,600
O022155,2023-01-01,,Laptop,2,200,,400
O022156,01/02/2023,,Shoes,1,abc,,0
O022157,March 5 2023,,Laptop,3,,,0
O022158,2023-01-01,,TV,2,200,0.1,400
O022159,2023-01-01,,Laptop,2,abc,,0
O022160,,John,,1,,0.2,0
O022161,2023-01-01,,Laptop,,,,0
O022162,March 5 2023,,Shoes,,abc,,0
O022163,,Ram,Laptop,1,200,0,200
O022164,01/02/2023,,,2,100,0.1,200
O022165,,John,Phone,,,0,0
O022166,2023-01-01,Sita,Laptop,1,100,0.1,100
O022167,,,Phone,3,abc,0,0
O022168,01/02/2023,,TV,,,0,0
O022169,2023-01-01,,Shoes,3,100,0,300
O022170,,Ram,,,500,,0
O022171,,,TV,1,200,,200
O022172,March 5 2023,Sita,,,200,0.2,0
O022173,2023-01-01,John,TV,,500,0.2,0
O022174,,Ram,TV,,200,,0
O022175,01/02/2023,Ram,Phone,,500,,0
O022176,,,,3,abc,,0
O022177,,,Phone,2,,0.1,0
O022178,,John,Laptop,1,abc,0,0
O022179,01/02/2023,Ram,,1,abc,0,0
O022180,March 5 2023,,,3,abc,,0
O022181,01/02/2023,John,Laptop,1,abc,0.1,0
O022182,,,Phone,2,abc,0,0
O022183,01/02/2023,John,Shoes,3,200,0.1,600
O022184,,Sita,,,500,,0
O022185,March 5 2023,Sita,Shoes,3,500,0.2,1500
O022186,2023-01-01,,Phone,3,100,0,300
O022187,,Ram,,3,abc,,0
O022188,01/02/2023,John,TV,1,100,0,100
O022189,,Ram,Shoes,,500,,0
O022190,,,Phone,1,200,0,200
O022191,01/02/2023,,TV,2,500,0.2,1000
O022192,March 5 2023,Ram,Shoes,1,abc,0.1,0
,01/02/2023,Ram,Shoes,1,,0.2,0
O022194,,John,Laptop,1,100,0.1,100
O022195,,,,,abc,,0
O022196,2023-01-01,Ram,TV,,100,0,0
O022197,March 5 2023,,TV,2,500,,1000
,2023-01-01,Ram,,1,abc,,0
O022199,01/02/2023,John,TV,1,100,,100
O022200,March 5 2023,,TV,3,,0.1,0
O022201,,John,Phone,,abc,0.2,0
O022202,,John,TV,1,100,,100
O022203,March 5 2023,John,Shoes,1,abc,0.1,0
O022204,01/02/2023,,,3,,,0
O022205,,Sita,Laptop,3,,0,0
O022206,,Ram,,3,abc,0.1,0
O022207,,,Shoes,3,abc,,0
O022208,,John,TV,3,abc,,0
,,John,Phone,,abc,,0
O022210,2023-01-01,,,,200,,0
O022211,01/02/2023,John,,1,100,,100
O022212,01/02/2023,,Shoes,,500,0,0
,,Sita,,,200,0,0
O022214,March 5 2023,John,Shoes,1,100,0.1,100
O022215,,,Phone,1,100,,100
O022216,,,Laptop,3,100,,300
O022217,,John,Phone,,,0.1,0
O022218,01/02/2023,Sita,TV,1,100,,100
O022219,,,Laptop,,100,,0
O022220,01/02/2023,,,,abc,,0
O022221,,John,,,200,0.1,0
O022222,,Sita,TV,2,,,0
O022223,01/02/2023,John,,3,,,0
O022224,01/02/2023,,Laptop,1,500,0,500
O022225,,,,,500,,0
O022226,2023-01-01,John,,,500,0,0
O022227,March 5 2023,John,,,200,0.1,0
O022228,01/02/2023,,,,abc,0.2,0
O022229,01/02/2023,,,2,200,0.2,400
O022230,,Ram,Phone,2,100,0,200
O022231,,,Phone,,,0.1,0
O022232,2023-01-01,Sita,,2,200,0,400
O022233,2023-01-01,Ram,Phone,1,abc,0.2,0
O022234,2023-01-01,Sita,,2,abc,,0
,2023-01-01,Sita,Laptop,,200,0.1,0
O022236,March 5 2023,John,,3,200,0.1,600
O022237,March 5 2023,,Phone,,200,,0
O022238,,Ram,TV,,200,0,0
O022239,2023-01-01,Ram,,1,200,0.2,200
O022240,01/02/2023,,Shoes,2,200,0.1,400
O022241,March 5 2023,Sita,,3,500,0.2,1500
O022242,01/02/2023,,Phone,,,0.1,0
O022243,2023-01-01,Ram,,3,100,,300
O022244,,,,1,200,,200
O022245,,,Laptop,2,100,,200
O022246,,Sita,,,100,0,0
O022247,,,,3,200,,600
O022248,01/02/2023,,Phone,3,500,0,1500
O022249,,Ram,,,500,,0
O022250,01/02/2023,John,TV,,500,0.1,0
,01/02/2023,,Phone,,100,,0
O022252,,,TV,,abc,0.1,0
O022253,March 5 2023,John,,3,100,,300
O022254,,Sita,Laptop,1,200,0.1,200
O022255,2023-01-01,John,Shoes,3,,0.2,0
O022256,March 5 2023,,,1,500,,500
O022257,2023-01-01,Ram,TV,2,200,0.1,400
O022258,,Sita,Laptop,,200,,0
O022259,,Sita,,2,abc,,0
O022260,March 5 2023,,Shoes,3,100,0.1,300
O022261,,,Phone,3,100,0.1,300
O022262,March 5 2023,Ram,,2,100,,200
O022263,01/02/2023,John,,,200,0,0
O022264,01/02/2023,Ram,TV,,,0.1,0
O022265,March 5 2023,,Laptop,,,0,0
O022266,01/02/2023,,Phone,1,100,0,100
O022267,,Ram,Shoes,,200,0.2,0
O022268,2023-01-01,,TV,2,,,0
O022269,,John,TV,,100,,0
O022270,,Ram,,,abc,,0
O022271,01/02/2023,Ram,Shoes,3,500,0,1500
O022272,01/02/2023,,,,100,0.1,0
O022273,,,Laptop,1,abc,0.1,0
O022274,,,Phone,1,100,,100
O022275,,Sita,Shoes,,,,0
O022276,March 5 2023,Sita,Shoes,1,100,,100
O022277,March 5 2023,,Shoes,,,,0
O022278,,,Laptop,,200,0,0
O022279,01/02/2023,,Laptop,1,abc,,0
O022280,2023-01-01,Ram,Laptop,3,500,,1500
O022281,01/02/2023,,,1,200,0,200
O022282,March 5 2023,John,,3,100,0,300
O022283,,John,Phone,1,500,0.2,500
O022284,,Ram,Shoes,1,,0,0
O022285,2023-01-01,Ram,TV,,200,0,0
O022286,,,Laptop,3,500,0,1500
,,John,,2,200,,400
O022288,01/02/2023,John,TV,,200,,0
O022289,01/02/2023,,Phone,2,abc,0.1,0
O022290,March 5 2023,John,Phone,1,500,0.2,500
O022291,2023-01-01,Ram,Laptop,2,200,0,400
O022292,March 5 2023,,,1,500,,500
O022293,01/02/2023,Sita,Laptop,,abc,,0
O022294,,John,Shoes,,100,0,0
O022295,01/02/2023,Ram,Phone,2,200,0.1,400
O022296,2023-01-01,John,Phone,,abc,,0
O022297,,John,TV,,100,0,0
O022298,2023-01-01,Ram,,,,,0
O022299,,,Laptop,,200,,0
O022300,2023-01-01,John,,1,500,0.2,500
O022301,March 5 2023,John,Laptop,3,500,,1500
O022302,,,Laptop,,200,,0
O022303,2023-01-01,,Phone,,100,0,0
O022304,,Sita,Shoes,3,200,,600
O022305,2023-01-01,,Phone,2,500,,1000
O022306,,John,,1,500,0.2,500
O022307,,Sita,Shoes,1,200,,200
O022308,2023-01-01,Sita,Phone,,abc,0.1,0
O022309,01/02/2023,,Phone,,500,,0
O022310,2023-01-01,Sita,,,abc,,0
O022311,01/02/2023,,Shoes,1,,0,0
O022312,,,,1,500,0,500
O022313,2023-01-01,Ram,Laptop,,,0.2,0
O022314,01/02/2023,,Shoes,,500,,0
O022315,,Sita,Laptop,,200,0.1,0
O022316,,,,1,100,0.2,100
O022317,01/02/2023,John,Shoes,2,,0,0
O022318,,John,,3,100,0,300
O022319,,,,,abc,0,0
O022320,March 5 2023,,,1,500,,500
O022321,,John,Laptop,1,,0.2,0
O022322,01/02/2023,Sita,TV,,500,,0
O022323,,,Laptop,,100,0.1,0
O022324,March 5 2023,Sita,,3,,,0
O022325,2023-01-01,Sita,,3,200,,600
O022326,,John,,1,500,0.1,500
,March 5 2023,Sita,Laptop,,,0.2,0
O022328,,,,,500,0.2,0
O022329,2023-01-01,Sita,Phone,1,abc,0.2,0
O022330,01/02/2023,,Laptop,,abc,,0
O022331,2023-01-01,Ram,Shoes,2,500,0.2,1000
O022332,01/02/2023,John,Shoes,,,0.1,0
O022333,March 5 2023,,Laptop,3,abc,0.1,0
O022334,,,Phone,,,0.2,0
O022335,,Ram,Shoes,,100,0,0
O022336,,Ram,Shoes,,500,0.2,0
O022337,March 5 2023,Ram,,,200,0.1,0
O022338,01/02/2023,,,1,200,0,200
O022339,2023-01-01,Ram,Laptop,2,200,0.2,400
O022340,March 5 2023,,TV,,200,,0
O022341,March 5 2023,John,Phone,1,abc,0.1,0
,,John,Laptop,2,500,0.1,1000
O022343,01/02/2023,Ram,Shoes,,,,0
O022344,2023-01-01,,,,,0.1,0
O022345,2023-01-01,,Laptop,,100,,0
O022346,2023-01-01,,Laptop,,,,0
O022347,March 5 2023,Sita,TV,1,200,0.2,200
O022348,,,TV,1,,0.2,0
O022349,,Ram,Laptop,,100,0,0
O022350,,,Phone,1,abc,0.2,0
O022351,,Ram,,,abc,0.2,0
O022352,01/02/2023,,,,500,0.2,0
O022353,,John,Phone,,100,0,0
O022354,2023-01-01,Sita,Laptop,2,200,0.1,400
O022355,2023-01-01,,,1,abc,0,0
O022356,2023-01-01,Sita,,,500,0.1,0
O022357,2023-01-01,John,TV,2,100,,200
O022358,,John,Laptop,,200,0,0
O022359,01/02/2023,,,3,200,,600
O022360,March 5 2023,,,3,200,0,600
O022361,,,Phone,3,500,0.2,1500
O022362,2023-01-01,John,Phone,,500,0.2,0
O022363,,Ram,Laptop,,100,0.2,0
O022364,,Sita,,,200,0,0
O022365,March 5 2023,John,Laptop,,abc,0.1,0
O022366,01/02/2023,Sita,,2,100,,200
O022367,2023-01-01,John,Phone,,,0.2,0
O022368,01/02/2023,Sita,,3,200,,600
O022369,01/02/2023,John,Shoes,,200,0.2,0
O022370,01/02/2023,John,Phone,3,200,,600
O022371,2023-01-01,Ram,Phone,2,100,0.2,200
O022372,,,,,200,,0
O022373,2023-01-01,,Phone,2,,0.2,0
O022374,2023-01-01,John,Phone,1,100,0,100
,March 5 2023,John,Shoes,1,200,0.1,200
O022376,,,TV,,100,0,0
O022377,March 5 2023,John,Phone,3,200,,600
O022378,,,TV,1,500,0.1,500
O022379,,Sita,Laptop,,100,,0
O022380,March 5 2023,,,,,,0
O022381,01/02/2023,,,,100,,0
O022382,,,Phone,1,200,,200
,,Ram,Phone,2,,0,0
O022384,,,,3,200,,600
O022385,March 5 2023,Ram,TV,1,500,,500
O022386,,John,TV,3,100,0,300
O022387,March 5 2023,John,Shoes,,200,,0
O022388,,,,2,100,0.1,200
O022389,01/02/2023,,TV,,100,,0
O022390,2023-01-01,John,Shoes,,200,0.2,0
O022391,March 5 2023,Ram,Shoes,2,,0,0
,,,Phone,1,100,0,100
O022393,,,,,100,,0
O022394,2023-01-01,,Laptop,2,abc,0.1,0
O022395,March 5 2023,Sita,TV,,100,0.2,0
O022396,01/02/2023,,Laptop,,500,,0
O022397,,Ram,Phone,,abc,0.1,0
O022398,,,,1,,0,0
O022399,01/02/2023,John,,2,100,0,200
O022400,,John,Phone,1,,,0
O022401,2023-01-01,,Laptop,2,500,0,1000
O022402,2023-01-01,Ram,,3,,,0
O022403,,,,1,200,0.2,200
O022404,,Ram,TV,2,abc,0.1,0
O022405,,Ram,,2,200,,400
O022406,March 5 2023,Sita,Shoes,1,100,0.1,100
O022407,,Sita,Shoes,,,0,0
O022408,,,Laptop,,100,,0
O022409,01/02/2023,,Laptop,3,100,,300
O022410,01/02/2023,Sita,,,500,0,0
O022411,2023-01-01,,Phone,1,100,0.2,100
,2023-01-01,Sita,Phone,3,,0.2,0
O022413,01/02/2023,Sita,TV,3,200,0,600
O022414,,Sita,TV,1,100,0.1,100
O022415,,,Laptop,1,abc,0.1,0
O022416,March 5 2023,Sita,Phone,1,100,,100
O022417,,,Phone,3,100,,300
O022418,2023-01-01,,Phone,,500,0,0
O022419,01/02/2023,Sita,,2,,0.2,0
O022420,,John,TV,1,500,,500
O022421,,Ram,Laptop,2,200,0.1,400
O022422,2023-01-01,Ram,,1,,,0
O022423,2023-01-01,Sita,,2,,0,0
O022424,2023-01-01,,,3,,0.2,0
O022425,,John,Shoes,2,abc,0.2,0
O022426,2023-01-01,,Laptop,,100,0,0
O022427,,Ram,TV,1,abc,,0
O022428,March 5 2023,John,Shoes,,100,0.1,0
O022429,,Sita,Shoes,1,,,0
O022430,,Sita,TV,,,0.2,0
O022431,01/02/2023,Sita,Phone,,abc,0.2,0
O022432,2023-01-01,Sita,Phone,1,abc,0.2,0
O022433,2023-01-01,John,,,100,0,0
O022434,March 5 2023,Sita,Shoes,,abc,0.1,0
O022435,2023-01-01,,,3,,,0
O022436,2023-01-01,Ram,Phone,,200,0.2,0
,,John,Shoes,3,500,,1500
O022438,2023-01-01,,Phone,2,500,,1000
O022439,,John,,2,500,0,1000
O022440,March 5 2023,Ram,TV,,abc,0.2,0
O022441,01/02/2023,,,2,100,0,200
O022442,01/02/2023,Sita,Shoes,3,500,0.1,1500
O022443,01/02/2023,Sita,,,abc,0,0
O022444,March 5 2023,Sita,,1,,0,0
O022445,2023-01-01,,Laptop,1,abc,0.2,0
O022446,2023-01-01,,TV,,abc,0.1,0
,,Sita,Laptop,,,0.2,0
O022448,01/02/2023,Sita,Phone,3,100,0.2,300
O022449,,Ram,TV,,abc,,0
O022450,01/02/2023,Ram,Shoes,3,200,,600
O022451,March 5 2023,,Shoes,,,0,0
O022452,,,Phone,3,500,0,1500
O022453,,,Shoes,,100,0.1,0
O022454,,Ram,Laptop,1,abc,0.1,0
O022455,,John,Shoes,3,100,,300
O022456,March 5 2023,,Shoes,,abc,0,0
O022457,March 5 2023,,Phone,3,200,0,600
O022458,2023-01-01,John,Phone,,abc,,0
O022459,,,TV,3,100,0,300
O022460,March 5 2023,,Laptop,1,100,0.2,100
O022461,2023-01-01,Ram,,2,abc,,0
O022462,,Sita,TV,3,100,,300
O022463,2023-01-01,Ram,,3,,,0
O022464,March 5 2023,Ram,,2,200,0.2,400
O022465,,Ram,,,,0.2,0
O022466,,John,TV,,100,,0
O022467,01/02/2023,,Phone,,100,0,0
O022468,2023-01-01,,,1,100,0,100
,,Ram,Laptop,3,200,,600
O022470,01/02/2023,Ram,TV,,500,,0
O022471,,,Phone,3,500,0.2,1500
O022472,,Ram,Phone,1,200,0.2,200
O022473,,,,3,500,,1500
O022474,2023-01-01,Ram,,,500,0,0
O022475,March 5 2023,,Shoes,2,,0.2,0
O022476,,Sita,Shoes,,abc,0.1,0
O022477,2023-01-01,John,,1,,0.1,0
O022478,,,,,abc,,0
O022479,,Sita,Phone,,abc,,0
,,,,2,200,0.1,400
O022481,March 5 2023,,TV,3,500,0,1500
O022482,,Sita,Shoes,2,500,,1000
O022483,,Ram,Shoes,3,200,,600
O022484,01/02/2023,,Shoes,1,,,0
O022485,01/02/2023,,TV,1,200,0.1,200
O022486,,John,Shoes,2,100,0.1,200
O022487,01/02/2023,,TV,1,abc,0.1,0
O022488,March 5 2023,Sita,Shoes,1,200,,200
O022489,01/02/2023,Ram,Laptop,,100,,0
O022490,01/02/2023,John,Shoes,,abc,0,0
O022491,March 5 2023,John,Laptop,,500,,0
O022492,,John,TV,3,100,,300
O022493,March 5 2023,,TV,2,200,,400
O022494,2023-01-01,,,1,,0.1,0
O022495,,,Laptop,,200,0.2,0
O022496,2023-01-01,,Shoes,,100,,0
O022497,,,,3,200,,600
O022498,2023-01-01,Sita,TV,,,,0
O022499,2023-01-01,Sita,Shoes,2,,0.2,0
O022500,01/02/2023,,Laptop,3,500,0.1,1500
O022501,2023-01-01,,Laptop,,500,0,0
O022502,2023-01-01,,Shoes,,abc,,0
O022503,,,Laptop,1,200,0.1,200
O022504,2023-01-01,,Shoes,,500,0,0
O022505,2023-01-01,John,Shoes,3,,0.1,0
O022506,,Sita,TV,3,100,,300
O022507,01/02/2023,John,Laptop,3,abc,0.1,0
O022508,March 5 2023,John,TV,,500,0.2,0
O022509,March 5 2023,Sita,Phone,3,,0.2,0
O022510,01/02/2023,Ram,Laptop,2,,0,0
O022511,2023-01-01,,Phone,2,,,0
O022512,2023-01-01,Ram,,,abc,0.1,0
O022513,2023-01-01,,Laptop,,abc,0.2,0
O022514,2023-01-01,Ram,Phone,2,500,,1000
O022515,March 5 2023,,,1,100,0,100
O022516,01/02/2023,Ram,Laptop,,500,0.2,0
,March 5 2023,Ram,,,abc,0.2,0
O022518,01/02/2023,,Shoes,3,100,,300
O022519,,Ram,Laptop,,500,0,0
O022520,March 5 2023,Sita,,2,100,,200
O022521,01/02/2023,Ram,Shoes,1,abc,0.1,0
,,Sita,,1,,0.1,0
O022523,,Sita,,1,500,,500
O022524,March 5 2023,,Laptop,,,,0
O022525,2023-01-01,Sita,,3,500,,1500
O022526,,Ram,,,200,,0
O022527,March 5 2023,John,,2,100,0.2,200
O022528,,,Shoes,2,abc,0.1,0
O022529,2023-01-01,Sita,,,200,,0
,01/02/2023,,TV,1,,0.1,0
,,John,,,,0.1,0
O022532,,,Shoes,2,200,,400
O022533,,John,,3,500,,1500
,March 5 2023,John,Phone,1,abc,0.2,0
O022535,March 5 2023,,,,100,0.2,0
O022536,,John,Phone,,500,0.1,0
O022537,,,Laptop,2,100,,200
O022538,01/02/2023,,TV,,abc,0.1,0
O022539,01/02/2023,Sita,,,100,,0
O022540,2023-01-01,,,3,500,0.1,1500
O022541,,Ram,,3,200,,600
O022542,,John,Phone,2,100,0,200
O022543,March 5 2023,John,Laptop,2,100,,200
O022544,2023-01-01,Sita,Phone,,,,0
O022545,2023-01-01,Sita,TV,,,0.2,0
O022546,2023-01-01,Sita,Laptop,,500,0,0
O022547,,Sita,,3,100,,300
O022548,01/02/2023,,Laptop,3,100,0.2,300
O022549,2023-01-01,,Shoes,3,200,0,600
O022550,,,Shoes,,100,0.2,0
O022551,March 5 2023,,Phone,2,200,0.1,400
O022552,,,TV,2,abc,,0
O022553,2023-01-01,,TV,2,abc,,0
O022554,01/02/2023,Sita,Phone,3,100,,300
O022555,01/02/2023,Ram,,2,abc,,0
O022556,,Sita,Shoes,,abc,,0
O022557,2023-01-01,,TV,,200,,0
O022558,,,,3,500,,1500
O022559,2023-01-01,,Phone,1,,,0
O022560,,Ram,,2,200,0.2,400
O022561,March 5 2023,Sita,Laptop,2,500,,1000
O022562,,Ram,Phone,3,200,0,600
O022563,01/02/2023,,Laptop,1,100,0.2,100
O022564,2023-01-01,Ram,Laptop,2,abc,,0
O022565,,Sita,Laptop,,,,0
O022566,01/02/2023,Ram,,,,,0
O022567,,Ram,Laptop,,,,0
O022568,2023-01-01,Ram,Shoes,3,500,,1500
O022569,2023-01-01,,,2,,,0
O022570,2023-01-01,John,,3,abc,,0
O022571,2023-01-01,,,,100,,0
O022572,2023-01-01,John,TV,3,abc,,0
O022573,2023-01-01,Sita,,1,100,,100
O022574,01/02/2023,,,1,200,0.1,200
O022575,01/02/2023,,,,100,,0
O022576,,Ram,Shoes,,100,0.1,0
O022577,01/02/2023,John,TV,,200,,0
O022578,,,Shoes,,abc,0,0
O022579,March 5 2023,,,1,100,0.2,100
O022580,01/02/2023,Ram,Phone,2,100,,200
O022581,,,TV,,200,,0
O022582,2023-01-01,Ram,TV,1,500,0.1,500
O022583,2023-01-01,Ram,Laptop,2,200,,400
O022584,01/02/2023,,,,abc,0,0
O022585,March 5 2023,,Phone,3,,,0
O022586,March 5 2023,Sita,,1,500,,500
O022587,2023-01-01,Ram,,1,500,,500
O022588,,,TV,,,,0
O022589,2023-01-01,,TV,,abc,0,0
O022590,,Ram,Phone,1,,0.1,0
O022591,01/02/2023,Ram,,2,100,0.2,200
O022592,01/02/2023,,Phone,,100,,0
O022593,,Ram,Laptop,,100,0.1,0
O022594,2023-01-01,,,,500,0.1,0
O022595,March 5 2023,,,,,,0
O022596,,,Shoes,3,200,,600
O022597,March 5 2023,John,Shoes,1,abc,0.1,0
O022598,,Ram,Shoes,,100,,0
O022599,2023-01-01,,Shoes,,500,,0
O022600,March 5 2023,,Laptop,2,100,,200
O022601,2023-01-01,John,TV,3,,,0
O022602,,John,,2,,0.2,0
O022603,01/02/2023,,Phone,,500,0,0
O022604,,John,,1,500,,500
O022605,,Ram,Phone,2,abc,0,0
,,Sita,,,200,0,0
O022607,March 5 2023,John,Phone,,,0.2,0
O022608,01/02/2023,Ram,Shoes,,100,0.2,0
O022609,March 5 2023,Sita,TV,,abc,,0
O022610,,Ram,TV,,100,,0
O022611,,,,,100,0.1,0
O022612,01/02/2023,Ram,,1,500,,500
O022613,March 5 2023,Sita,TV,,,0,0
O022614,,Sita,,3,100,,300
O022615,March 5 2023,,Phone,,100,0.1,0
O022616,,,Laptop,,abc,0.2,0
O022617,2023-01-01,John,Phone,2,abc,0.1,0
O022618,01/02/2023,John,Phone,3,abc,,0
O022619,2023-01-01,Ram,,3,100,0.1,300
O022620,,,TV,,abc,0.1,0
O022621,01/02/2023,,Shoes,2,abc,,0
O022622,,Ram,Shoes,2,100,0,200
O022623,March 5 2023,John,,,abc,,0
O022624,01/02/2023,Ram,,3,100,,300
O022625,,John,,2,500,,1000
O022626,,,TV,1,100,0.2,100
O022627,,,Laptop,,200,0.2,0
O022628,01/02/2023,Sita,,,,0.2,0
O022629,,,TV,1,200,0,200
O022630,,Ram,,2,abc,,0
O022631,01/02/2023,Sita,,3,100,0.2,300
O022632,,,,,,0.2,0
O022633,March 5 2023,John,Laptop,,200,,0
O022634,,Sita,TV,2,,0,0
O022635,01/02/2023,John,TV,1,200,,200
O022636,March 5 2023,Sita,TV,,500,0,0
O022637,01/02/2023,Sita,Laptop,1,,,0
O022638,March 5 2023,,,,500,0.1,0
O022639,2023-01-01,Sita,Laptop,,100,0,0
O022640,March 5 2023,,,2,500,0,1000
O022641,March 5 2023,,Shoes,,abc,0.1,0
O022642,,John,Phone,2,abc,0.1,0
O022643,March 5 2023,John,,2,100,0.2,200
O022644,2023-01-01,,Shoes,,abc,0,0
O022645,,,Shoes,2,200,,400
O022646,,,Shoes,,500,,0
O022647,2023-01-01,,Shoes,1,100,,100
O022648,March 5 2023,,Shoes,3,abc,,0
,2023-01-01,John,Laptop,1,200,0,200
O022650,March 5 2023,John,Shoes,1,abc,,0
O022651,,,Laptop,,abc,0.2,0
O022652,,Ram,Laptop,3,500,0,1500
O022653,2023-01-01,Ram,Phone,3,500,,1500
O022654,March 5 2023,,,,100,,0
O022655,,Sita,Laptop,2,200,0,400
O022656,,Sita,Laptop,3,500,0.1,1500
O022657,,Sita,Laptop,3,,0.1,0
O022658,01/02/2023,Sita,Laptop,3,,0.2,0
O022659,01/02/2023,Sita,Shoes,1,500,0,500
O022660,01/02/2023,John,,,,,0
O022661,2023-01-01,Ram,,,100,0.2,0
O022662,,John,Phone,1,200,,200
O022663,March 5 2023,Sita,Shoes,,100,,0
O022664,2023-01-01,,Shoes,2,100,,200
O022665,,Ram,Shoes,,500,,0
O022666,2023-01-01,,TV,1,abc,0.1,0
O022667,March 5 2023,Ram,,1,,0.1,0
O022668,,John,Shoes,2,200,,400
O022669,01/02/2023,,Shoes,2,100,0,200
O022670,,Sita,,3,abc,0.1,0
O022671,2023-01-01,Sita,Laptop,,abc,,0
O022672,March 5 2023,Ram,Laptop,2,abc,0.2,0
O022673,March 5 2023,Ram,Shoes,,abc,,0
O022674,,John,,,,,0
O022675,March 5 2023,Ram,Phone,,abc,,0
O022676,2023-01-01,Sita,Phone,1,,0.1,0
O022677,,Ram,Laptop,2,500,0.2,1000
O022678,,,Shoes,2,100,0.1,200
O022679,2023-01-01,,,,abc,0.1,0
O022680,,John,,1,,,0
O022681,,,TV,,100,0,0
O022682,,,Laptop,1,abc,,0
O022683,,John,Phone,2,,0,0
O022684,,Ram,,,100,,0
O022685,,,Shoes,3,abc,0.1,0
O022686,01/02/2023,,,3,,0,0
O022687,01/02/2023,,Laptop,1,500,0,500
O022688,01/02/2023,,Shoes,3,100,0.2,300
O022689,01/02/2023,Sita,Phone,1,abc,,0
O022690,,Sita,Shoes,1,100,,100
O022691,2023-01-01,,Phone,3,500,0.2,1500
O022692,01/02/2023,John,Shoes,2,100,0.2,200
O022693,,John,,2,200,,400
O022694,,,TV,3,,0.1,0
,March 5 2023,Ram,Shoes,,200,0.1,0
O022696,01/02/2023,Ram,TV,2,200,,400
O022697,01/02/2023,Sita,Laptop,1,500,0.2,500
O022698,March 5 2023,Ram,,3,abc,0,0
O022699,2023-01-01,,Shoes,2,,0.2,0
O022700,,,Laptop,,abc,,0
O022701,2023-01-01,Sita,Laptop,,200,0.2,0
O022702,,,TV,1,,,0
O022703,March 5 2023,,,3,,,0
O022704,2023-01-01,John,,,100,0.2,0
O022705,01/02/2023,John,Laptop,3,abc,,0
O022706,,Ram,,2,,,0
O022707,March 5 2023,,Shoes,3,100,0.2,300
O022708,01/02/2023,Ram,TV,,500,0.1,0
O022709,2023-01-01,,,2,500,,1000
O022710,,Ram,TV,1,,0.2,0
O022711,01/02/2023,Sita,TV,3,,0,0
O022712,,,Phone,1,200,0,200
O022713,2023-01-01,Sita,Laptop,,,,0
O022714,2023-01-01,John,Shoes,,,,0
O022715,01/02/2023,,Laptop,2,abc,,0
O022716,March 5 2023,,Phone,3,abc,0.1,0
O022717,01/02/2023,Ram,,1,,,0
O022718,March 5 2023,,Laptop,,200,,0
O022719,March 5 2023,,,2,abc,,0
O022720,2023-01-01,Sita,Phone,3,abc,0.1,0
O022721,2023-01-01,,Laptop,2,200,0.1,400
O022722,01/02/2023,Sita,,,200,0.1,0
O022723,,,,2,200,,400
O022724,01/02/2023,,,1,abc,0.1,0
,,John,,,500,0,0
O022726,,Ram,Phone,3,500,0.2,1500
,,,Phone,2,abc,0.2,0
O022728,2023-01-01,,TV,2,100,,200
O022729,,,Shoes,,,0.1,0
O022730,2023-01-01,Ram,Laptop,,,,0
O022731,March 5 2023,Ram,Laptop,2,abc,0,0
O022732,,,Shoes,2,500,,1000
O022733,March 5 2023,,TV,2,100,0.1,200
O022734,,,,1,500,0.2,500
O022735,01/02/2023,Sita,,,,0.1,0
O022736,01/02/2023,,,1,100,,100
O022737,,,TV,3,,0,0
O022738,,,Shoes,2,100,0.1,200
O022739,2023-01-01,,,1,abc,0.1,0
O022740,,Sita,,,500,,0
O022741,2023-01-01,Sita,Shoes,,200,0,0
O022742,,,,,500,0.2,0
O022743,2023-01-01,,Shoes,3,abc,0.1,0
O022744,,Ram,TV,1,,,0
O022745,March 5 2023,,Phone,,500,0.2,0
O022746,,John,Laptop,3,abc,0.1,0
O022747,,Ram,Laptop,,500,,0
